id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no),group
1904,Evening express : Council prepared for any outbreak of coronavirus in Aberdeen,https://www.eveningexpress.co.uk/fp/news/local/councils-plan-to-tackle-coronavirus-outbreak/,108050,"City, Scotland, place, Council, north-east, virus, plans, public","City, Scotland, place, Council, north-east, virus, plans, public","“It seems to be travelling throughout parts of the world and it is important we do what we can to give assurances to the public.” CORONAVIRUS: North-east dad quarantined in China speaks of ‘horror movie’ with rise of virus Meanwhile, committee member David Cameron hit out at “scaremongering” over the virus, and urged a calm approach.","“It seems to be travelling throughout parts of the world and it is important we do what we can to give assurances to the public.” CORONAVIRUS: North-east dad quarantined in China speaks of ‘horror movie’ with rise of virus Meanwhile, committee member David Cameron hit out at “scaremongering” over the virus, and urged a calm approach.",28/02/2020,17/04/2020,no,News,CORONAVIRUS,yes,Media
2031,Helensburgh Advertiser : Argyll and Bute health officials share coronavirus advice,http://www.helensburghadvertiser.co.uk/news/18265787.argyll-bute-health-officials-share-coronavirus-advice/,108243,"symptoms, Category, travel, pay, area, advice, work, NHS","symptoms, Category, travel, pay, area, advice, work, NHS","If you become unwell within 14 days of your return from any other category 2 country, please follow the advice for people with symptoms.","If you become unwell within 14 days of your return from any other category 2 country, please follow the advice for people with symptoms.",28/02/2020,15/03/2020,no,News,CORONAVIRUS,no,Media
2150,"Orcadian, The : Coronavirus precautions in place as cruise season begins",https://www.orcadian.co.uk/coronavirus-precautions-in-place-as-cruise-season-begins/,108392,"health, Orkney, cruise, Coronavirus, season, Islands, Council, ships","health, Orkney, cruise, Coronavirus, season, Islands, ships, ship","Hence, we are monitoring the situation and will swiftly respond to directives given by authorities should it be necessary.”","Hence, we are monitoring the situation and will swiftly respond to directives given by authorities should it be necessary.”",28/02/2020,21/05/2022,no,News,CORONAVIRUS,yes,Media
2259,BBC News : Coronavirus: Drive through testing begins at Edinburgh hospital,https://www.bbc.co.uk/news/uk-scotland-51678008,108628,"Coronavirus, Scotland, testing, NHS, Edinburgh, Drive, hospital, case","testing, Scotland, NHS, Coronavirus, Published, Edinburgh, hospital, case","But chief medical officer Dr Catherine Calderwood has warned it is ""just a matter of time"" until this changes.",Latest figures show a total of 500 tests for coronavirus have now been carried out in Scotland but there are still no confirmed cases.,28/02/2020,26/09/2024,no,News,CORONAVIRUS,yes,Media
1653,Glasgow Times : Chinese school to reopen at Glasgow Kelvin College after coronavirus suspension,http://www.glasgowtimes.co.uk/news/18266901.chinese-school-reconvene-t-glasgow-college-coronavirus-suspension/,107738,"Glasgow, CHINESE, school, college, Scotland, Coronavirus, health, Pandemic","Glasgow, CHINESE, school, college, Scotland, Coronavirus, health, Pandemic",It comes as preparations for a coronavirus outbreak in Scotland are being stepped up.,It comes as preparations for a coronavirus outbreak in Scotland are being stepped up.,29/02/2020,04/03/2020,no,News,CORONAVIRUS,yes,Media
1657,Glasgow Times : First British man killed by coronavirus in Japan as fears over outbreak continue,http://www.glasgowtimes.co.uk/news/18269602.first-british-man-killed-coronavirus-japan-fears-outbreak-continue/,107742,"Princess, Diamond, British, Japan, coronavirus, man, cruise, ship","Princess, Diamond, British, Japan, coronavirus, man, cruise, ship",“Our dedicated care team are on hand to provide support.” It comes as the first case of coronavirus in Wales was confirmed.,“Our dedicated care team are on hand to provide support.” It comes as the first case of coronavirus in Wales was confirmed.,29/02/2020,29/02/2020,no,News,CORONAVIRUS,yes,Media
1980,Clydebank Post : Clydebank's MSP urges residents to be vigilant as Scotland braces for the coronavirus,http://www.clydebankpost.co.uk/news/18270213.clydebanks-msp-gil-paterson-urges-residents-coronavirus-vigilant/,108190,"Scotland, Scottish, MSP, Government, CLYDEBANK, prepared, outbreak, residents","Scotland, Scottish, MSP, Government, CLYDEBANK, prepared, outbreak, residents","Gil Paterson MSP said: “Seeing the coronavirus spread into Europe is of great concern to myself and the Scottish Government, but I am informed we are well prepared.","Gil Paterson MSP said: “Seeing the coronavirus spread into Europe is of great concern to myself and the Scottish Government, but I am informed we are well prepared.",29/02/2020,29/02/2020,no,News,CORONAVIRUS,yes,Media
2118,Arran Banner : Arran Banner Leader week 09 2020,https://www.arranbanner.co.uk/2020/02/28/arran-banner-leader-week-09-2020/,108360,"Arran, Banner, read, advice, subscribe, week, Medical, mention","Arran, Banner, read, advice, subscribe, week, Medical, mention","We value our content and our journalists, so to get full access to all your local news updated 7-days-a-week – PLUS an e-edition of the Arran Banner – subscribe today for as little as 48 pence per week.","We value our content and our journalists, so to get full access to all your local news updated 7-days-a-week – PLUS an e-edition of the Arran Banner – subscribe today for as little as 48 pence per week.",29/02/2020,29/02/2020,no,News,CORONAVIRUS,no,Media
2119,Arran Banner : Arran is prepared for virus,https://www.arranbanner.co.uk/2020/02/28/arran-is-prepared-for-virus/,108361,"Arran, cases, Coronavirus, subscribe, Medical, Group, read, week","Arran, cases, Coronavirus, subscribe, Medical, Group, read, week","Subscribe NowArran Medical Group are prepared for any potential Coronavirus cases on the island, bosses confirmed this week.","Subscribe NowArran Medical Group are prepared for any potential Coronavirus cases on the island, bosses confirmed this week.",29/02/2020,29/02/2020,no,News,CORONAVIRUS,yes,Media
1655,Glasgow Times : Schools in UK could shut for 2 MONTHS if coronavirus becomes a pandemic,http://www.glasgowtimes.co.uk/news/18269506.schools-uk-shut-2-months-coronavirus-becomes-pandemic/,107740,"pandemic, SCHOOLS, Officer, Chief, Medical, Whitty, global, months","pandemic, SCHOOLS, Officer, Chief, Medical, Whitty, global, months","He said: ""If this becomes a global epidemic then the UK will get it, and if it does not become a global epidemic the UK is perfectly capable of containing and getting rid of individual cases leading to onward transmission.","He said: ""If this becomes a global epidemic then the UK will get it, and if it does not become a global epidemic the UK is perfectly capable of containing and getting rid of individual cases leading to onward transmission.",01/03/2020,01/03/2020,no,News,CORONAVIRUS,yes,Media
1656,Glasgow Times : EasyJet is cancelling flights over coronavirus fears,http://www.glasgowtimes.co.uk/news/18269519.easyjet-cancelling-flights-coronavirus-fears/,107741,"Wales, public, health, Italy, cases, demand, coronavirus, EASYJET","Wales, public, health, Italy, cases, demand, coronavirus, EASYJET",Public Health Wales said medics were trying to trace people who had been in close contact with the patient.,Public Health Wales said medics were trying to trace people who had been in close contact with the patient.,01/03/2020,01/03/2020,no,News,CORONAVIRUS,yes,Media
1658,Glasgow Times : Coronavirus: Scotland hits 500 negative tests for deadly disease,http://www.glasgowtimes.co.uk/news/18270017.coronavirus-scotland-hits-500-negative-tests-deadly-disease/,107743,"Coronavirus, Scotland, Government, Scottish, READ, British, tests, virus","Coronavirus, Scotland, Government, Scottish, READ, British, tests, virus",READ MORE: Schools in UK could shut for 2 MONTHS if coronavirus becomes a pandemic Scotland’s chief medical officer Catherine Calderwood previously said the Government and NHS were working on “containment first” and then – if coronavirus was discovered in this country – a range of measures to try to limit the number of people infected.,READ MORE: Schools in UK could shut for 2 MONTHS if coronavirus becomes a pandemic Scotland’s chief medical officer Catherine Calderwood previously said the Government and NHS were working on “containment first” and then – if coronavirus was discovered in this country – a range of measures to try to limit the number of people infected.,01/03/2020,01/03/2020,no,News,CORONAVIRUS,yes,Media
1659,Glasgow Times : Coronavirus: First patient to catch the virus within UK,http://www.glasgowtimes.co.uk/news/18271571.coronavirus-first-patient-catch-virus-within-uk/,107744,"coronavirus, Friday, health, Italy, virus, England, READ, cases","coronavirus, Friday, health, Italy, virus, England, READ, cases","In Tenerife, hundreds of guests have been confined to the H10 Costa Adeje Palace after at least four tourists, including an Italian doctor, were diagnosed with coronavirus.","In Tenerife, hundreds of guests have been confined to the H10 Costa Adeje Palace after at least four tourists, including an Italian doctor, were diagnosed with coronavirus.",01/03/2020,01/03/2020,no,News,CORONAVIRUS,yes,Media
1660,Glasgow Times : Coronavirus: Scots with flu-like symptoms to be tested for COVID-19,http://www.glasgowtimes.co.uk/news/18272533.coronavirus-scots-flu-like-syptoms-tested-covid-19/,107745,"Scotland, Health, testing, outbreak, patients, coronavirus, Scottish, Government","Scotland, Health, testing, outbreak, patients, coronavirus, Scottish, Government","READ MORE: Man exposes himself to woman on bus on Springburn Road Health Secretary Jeane Freeman said: “In Scotland we have a proven track record of dealing with challenging health issues and while all tests have so far come back negative, it is highly likely that we will see a positive case soon as coronavirus continues to spread around the world.","READ MORE: Man exposes himself to woman on bus on Springburn Road Health Secretary Jeane Freeman said: “In Scotland we have a proven track record of dealing with challenging health issues and while all tests have so far come back negative, it is highly likely that we will see a positive case soon as coronavirus continues to spread around the world.",01/03/2020,06/03/2020,no,News,CORONAVIRUS,yes,Media
1527,BBC News : Coronavirus: Scotland should plan for 'significant outbreak',https://www.bbc.co.uk/news/uk-scotland-51709458/,107537,"Scotland, Coronavirus, Sturgeon, outbreak, patient, Virus, NHS, Tayside","Scotland, Sturgeon, outbreak, Virus, Coronavirus, patient, NHS, confirmed","The first minister added that as more patients were confirmed they would not be admitted to hospital unless there was a ""clinical need"".","The first minister added that as more patients were confirmed they would not be admitted to hospital unless there was a ""clinical need"".",02/03/2020,22/07/2025,no,News,CORONAVIRUS,yes,Media
