id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no)
1746,Glasgow Times : Teaching cancelled: Glasgow University follows Glasgow Caledonian University amid coronavirus concerns,http://www.glasgowtimes.co.uk/news/18304755.coronavirus-university-glasgow-follows-glasgow-caledonian-university-shuts-campus/,107840,"University, March, Monday, Glasgow, teaching, READ, coronavirus, GCU","University, March, Monday, Glasgow, teaching, READ, coronavirus, GCU",Face-to-face teaching has been suspended at Glasgow University due to coronavirus concerns.,Face-to-face teaching has been suspended at Glasgow University due to coronavirus concerns.,15/03/2020,17/06/2020,no,News,CORONAVIRUS,yes
1747,Glasgow Times : Flight from Glasgow Airport to Spain turns around mid-flight with others cancelled,http://www.glasgowtimes.co.uk/news/18305049.flight-glasgow-airport-spain-turns-around-mid-flight-others-cancelled/,107842,"Spain, Glasgow, Islands, Saturday, flights, customers, Airport, Balearic","Spain, Glasgow, Islands, Saturday, flights, customers, Airport, Balearic",READ MORE: Super hospital staff calls for ban on visitors Seven other Jet2 flights from the UK were seen turning around mid-flight this morning.,READ MORE: Super hospital staff calls for ban on visitors Seven other Jet2 flights from the UK were seen turning around mid-flight this morning.,15/03/2020,15/03/2020,no,News,CORONAVIRUS,no
1749,Glasgow Times : Glasgow swingers club CJ's promises to continue parties despite COVID-19 fears,http://www.glasgowtimes.co.uk/news/18305445.glasgow-swingers-club-cjs-promises-continue-parties-despite-covid-19-fears/,107844,"Glasgow, coronavirus, READ, parties, adult, nightclub, vowed, continue","Glasgow, coronavirus, READ, parties, adult, nightclub, vowed, continue",READ MORE: Live updates as three people test positive for COVID-19 at Glasgow University They say events scheduled this weekend and throughout next week will go ahead.,READ MORE: Live updates as three people test positive for COVID-19 at Glasgow University They say events scheduled this weekend and throughout next week will go ahead.,15/03/2020,28/11/2021,no,News,CORONAVIRUS,yes
1750,Glasgow Times : Coronavirus: Buchanan Street Apple store closes in global shutdown,http://www.glasgowtimes.co.uk/news/18305580.coronavirus-buchanan-street-apple-stores-closes-global-shutdown/,107845,"Apple, stores, closed, CEO, Buchanan, Street, Tim, March","Apple, stores, closed, CEO, Buchanan, Street, Tim, March","""Apple will be temporarily closing all stores outside of Greater Chine until March 27 and committing $15m to help with worldwide recovery.""","""Apple will be temporarily closing all stores outside of Greater Chine until March 27 and committing $15m to help with worldwide recovery.""",15/03/2020,26/07/2020,no,News,CORONAVIRUS,no
1859,Evening express : Aberdeen restaurant feeds homeless with unused rolls,https://www.eveningexpress.co.uk/fp/news/local/aberdeen-restaurant-feeds-homeless-with-unused-rolls/,107992,"Aberdeen, rolls, Street, cancelled, Friends, homeless, event, ordered","Aberdeen, rolls, Street, cancelled, Friends, homeless, event, ordered",Cafe boss David Griffiths and his team had a busy day preparing the rolls so they can be handed out to vulnerable residents by Street Friends Aberdeen.,Cafe boss David Griffiths and his team had a busy day preparing the rolls so they can be handed out to vulnerable residents by Street Friends Aberdeen.,15/03/2020,15/03/2020,no,News,CORONAVIRUS,no
1865,Evening express : Aberdeen social care group activities halted due to coronavirus,https://www.eveningexpress.co.uk/fp/news/local/aberdeen-social-care-group-activities-halted-due-to-coronavirus/,107999,"Aberdeen, VSA, services, care, postponed, series, charity, Contact","Aberdeen, VSA, services, care, postponed, series, charity, people","It added: “To maintain contact with family members and friends, we will be actively encouraging all residents to increase communication activity over the telephone, social media and video calling.","It added: “To maintain contact with family members and friends, we will be actively encouraging all residents to increase communication activity over the telephone, social media and video calling.",15/03/2020,08/07/2021,no,News,CORONAVIRUS,no
1889,Evening express : Coronavirus latest: number of positive tests in north-east revised down,https://www.eveningexpress.co.uk/fp/news/local/coronavirus-latest-number-of-positive-tests-in-north-east-revised-down/,108031,"people, Scotland, coronavirus, north-east, positive, tested, Scottish, Government","people, Scotland, coronavirus, north-east, positive, tested, Scottish, Government",More than 120 people across Scotland have tested positive for coronavirus – with nine of those in the north-east.,More than 120 people across Scotland have tested positive for coronavirus – with nine of those in the north-east.,15/03/2020,15/03/2020,no,News,CORONAVIRUS,yes
1890,Evening express : Coronavirus sparks Aberdeen care homes ‘lockdown’,https://www.eveningexpress.co.uk/fp/news/local/coronavirus-sparks-aberdeen-care-homes-lockdown/,108032,"Care, Home, homes, residents, visits, loved, relatives, contact","Care, Home, homes, residents, visits, loved, relatives, contact","Mrs Barron, 64, of Mastrick, told the Evening Express: “They said it will be for between two and six weeks.","Mrs Barron, 64, of Mastrick, told the Evening Express: “They said it will be for between two and six weeks.",15/03/2020,17/04/2020,no,News,CORONAVIRUS,no
1915,Evening express : Health chief’s plea to north-east patients,https://www.eveningexpress.co.uk/fp/news/local/health-chiefs-plea-to-north-east-patients/,108063,"health, NHS, Care, chief, plea, patients, Wood, made","health, NHS, Care, chief, plea, patients, made, Wood",“Service users and family members will be kept informed of all developments.” Visit tinyurl.com/nhsnearmegrampian for more information about NHS Near Me.,“Service users and family members will be kept informed of all developments.” Visit tinyurl.com/nhsnearmegrampian for more information about NHS Near Me.,15/03/2020,26/01/2021,no,News,CORONAVIRUS,no
1932,Evening express : North-east cancer hubs will close,https://www.eveningexpress.co.uk/fp/news/local/north-east-cancer-hubs-will-close/,108083,"cancer, Monday, Clan, Support, diagnosis, north-east, charity, people","cancer, Monday, Clan, Support, diagnosis, north-east, charity, people",A north-east charity that helps people with cancer and their families is temporarily shutting its centres from Monday.,A north-east charity that helps people with cancer and their families is temporarily shutting its centres from Monday.,15/03/2020,15/03/2020,no,News,CORONAVIRUS,no
1939,Evening express : North-east sports venues remain open despite coronavirus outbreak,https://www.eveningexpress.co.uk/fp/news/local/north-east-sports-venues-remain-open-despite-coronavirus-outbreak/,108096,"Aberdeen, Sport, Scottish, Government, open, subject, advice, reassured","Aberdeen, Sport, Scottish, Government, open, subject, advice, reassured","Sport Aberdeen has reassured locals its venues will stay open, subject to Scottish Government advice.","Sport Aberdeen has reassured locals its venues will stay open, subject to Scottish Government advice.",15/03/2020,20/04/2020,no,News,CORONAVIRUS,no
1944,Evening express : Plea from north-east businesses for urgent rates relief,https://www.eveningexpress.co.uk/fp/news/local/plea-from-north-east-businesses-for-urgent-rates-relief/,108127,"support, rates, business, Scottish, Aberdeen, package, Government, Chambers","support, rates, business, Scottish, Aberdeen, package, Government, Chambers","“With all that in mind, there has never been a time when our businesses in Aberdeen city centre and across Scotland have more needed reassurance and clarity from Scottish Government on what tangible support will be put in place, with consideration to a further business rates relief scheme that eases some of the burden on all those paying.”","“With all that in mind, there has never been a time when our businesses in Aberdeen city centre and across Scotland have more needed reassurance and clarity from Scottish Government on what tangible support will be put in place, with consideration to a further business rates relief scheme that eases some of the burden on all those paying.”",15/03/2020,17/04/2020,no,News,CORONAVIRUS,no
1955,Evening express : Staff at north-east health chain stay vigilant on Covid-19,https://www.eveningexpress.co.uk/fp/news/local/staff-at-north-east-health-chain-stay-vigilant-on-covid-19/,108140,"health, coronavirus, Staff, clubs, north-east, chain, extra-observant, curb","health, coronavirus, Staff, clubs, north-east, chain, extra-observant, curb","“There are hygiene and advice notices prominently displayed around all our clubs, as well as posts on social media and adverts on our in-house TV.","“There are hygiene and advice notices prominently displayed around all our clubs, as well as posts on social media and adverts on our in-house TV.",15/03/2020,20/04/2020,no,News,CORONAVIRUS,yes
2018,Greenock Telegraph : Coronavirus alert at Greenock Sheriff Court after lawyer takes ill,http://www.greenocktelegraph.co.uk/news/18301308.coronavirus-alert-greenock-sheriff-court-out-of-town-lawyer-became-ill/,108230,"Court, Sheriff, Courts, CORONAVIRUS, lawyer, SCTS, outbreak, Bonnar","Court, Sheriff, Courts, CORONAVIRUS, lawyer, SCTS, outbreak, Bonnar","One volunteer said: ""You can't be too careful the way things are just now.""","One volunteer said: ""You can't be too careful the way things are just now.""",15/03/2020,15/03/2020,no,News,CORONAVIRUS,yes
2153,"Orcadian, The : Day surgery suspended and staffing upped as Balfour prepares for coronavirus",https://www.orcadian.co.uk/day-surgery-suspended-and-staffing-upped-as-balfour-prepares-for-coronavirus/,108395,"Orkney, NHS, coronavirus, suspended, services, Day, surgery, Balfour","Orkney, NHS, coronavirus, suspended, staffing, services, Day, surgery","The spokeswoman said: “All people with a new continuous cough and/or high temperature (37.8 degrees centigrade or higher), regardless of their travel history or contact with confirmed cases, should stay at home for seven days, do not come into the hospital and be aware you will not be tested.",NHS Orkney has also echoed national advice stating that folk should stay at home and self-isolate for seven days if they display symptoms of the virus.,15/03/2020,22/07/2025,no,News,CORONAVIRUS,yes
2163,"Orcadian, The : Zero Orkney coronavirus cases confirmed as Scotland figure continues to rise",https://www.orcadian.co.uk/zero-orkney-coronavirus-cases-confirmed-as-scotland-figure-continues-to-rise/,108407,"Scottish, coronavirus, Scotland, Orkney, confirmed, NHS, Government, cases","Scottish, coronavirus, Scotland, Orkney, confirmed, NHS, Government, cases",A request for further detail of these developments has been made to NHS Orkney by The Orcadian.,A request for further detail of these developments has been made to NHS Orkney by The Orcadian.,15/03/2020,26/09/2021,no,News,CORONAVIRUS,yes
